unit,unit_label,tra_cov,tra_cov_label,geo,geo_label,period,value,flag
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2004,1105,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2005,1147,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2006,1211,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2007,1279,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2008,1452,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2009,1442,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2010,1456,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2011,491,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2012,488,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2013,488,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2014,464,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2015,435,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2016,424,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2017,423,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2018,456,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2019,492,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2020,190,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2021,232,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2022,598,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2023,698,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,AT,Austria,2024,665,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2004,550,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2005,740,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2006,774,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2007,856,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2008,1226,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2009,1232,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2010,1268,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BE,Belgium,2011,1268,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2006,45,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2007,62,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2008,52,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2009,49,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2010,44,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2011,27,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2012,22,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2013,26,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2014,15,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2015,11,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2016,14,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2017,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2018,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2019,24,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2020,6,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2021,4,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2022,32,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2023,36,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2024,30,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,BG,Bulgaria,2025,32,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2008,912,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2009,879,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2010,998,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2011,997,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2012,1006,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2013,963,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2014,933,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2015,1081,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2016,1037,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2017,1053,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2018,1088,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2019,1189,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2020,487,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2021,565,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2022,1148,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2023,1318,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CH,Switzerland,2024,1249,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2004,368,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2005,381,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2006,358,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2007,362,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2008,449,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2009,340,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2010,296,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2011,261,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2012,402,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2013,709,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2014,700,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2015,913,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2016,1229,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2017,1437,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2018,1705,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2019,1884,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2020,538,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2021,603,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2022,1555,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2023,1716,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,CZ,Czechia,2024,1839,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2004,2180,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2005,3300,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2006,3472,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2007,3587,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2008,3870,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2009,4162,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2010,4321,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2011,4281,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2012,5124,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2013,4806,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2014,5059,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2015,4855,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2016,4700,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2017,4790,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2018,5049,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2019,5702,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2020,3060,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2021,3634,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2022,5736,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2023,5955,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DE,Germany,2024,7098,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2004,332,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2005,322,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2006,359,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2007,425,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2008,477,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2009,377,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2010,380,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2011,408,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2012,379,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2013,384,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2014,375,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2015,408,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2016,356,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2017,342,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2018,419,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2019,433,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2020,172,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2021,215,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2022,487,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2023,373,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,DK,Denmark,2024,387,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2004,23,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2005,25,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2006,26,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2007,27,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2008,28,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2009,17,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2010,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2011,15,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2012,17,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2013,22,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2014,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2015,10,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2016,19,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2017,20,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2018,20,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2019,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2020,2,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2021,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2022,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2023,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EE,Estonia,2024,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2004,33,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2005,50,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2006,63,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2007,77,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2008,59,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2009,53,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2010,46,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2011,4,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2012,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2013,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2014,3,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2015,7,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2016,2,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2017,3,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2018,2,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2019,1,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2020,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2021,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2022,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2023,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EL,Greece,2024,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2004,261,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2005,261,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2006,211,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2007,223,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2008,221,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2009,206,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2010,194,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2011,167,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2012,147,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2013,133,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2014,177,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2015,190,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2016,183,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2017,634,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2018,657,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2019,661,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2020,164,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2021,223,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2022,476,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2023,247,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2024,466,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,ES,Spain,2025,850,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU27_2007,European Union - 27 countries (2007-2013),2006,21159,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU27_2007,European Union - 27 countries (2007-2013),2007,20353,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU27_2020,European Union - 27 countries (from 2020),2006,19698,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU27_2020,European Union - 27 countries (from 2020),2007,18823,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU28,European Union - 28 countries (2013-2020),2006,21224,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,EU28,European Union - 28 countries (2013-2020),2007,20418,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2004,72,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2005,76,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2006,93,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2007,103,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2008,112,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2009,91,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2010,90,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2011,115,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2012,128,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2013,155,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2014,134,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2015,111,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2016,117,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2017,142,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2018,143,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2019,165,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2020,31,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2021,1,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2022,8,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2023,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FI,Finland,2024,0,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2004,7777,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2005,7818,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2006,7450,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2007,7488,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2008,7546,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2009,9983,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2011,10335,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2012,10698,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2013,10827,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2014,10810,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2015,9780,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2016,7652,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2017,7886,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2018,7927,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2019,8143,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2020,2630,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2021,2952,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2022,7320,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2023,8561,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,FR,France,2024,8401,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2004,69,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2005,66,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2006,65,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2007,65,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2008,66,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2009,58,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2010,51,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2011,52,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2012,51,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2013,36,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2014,33,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2015,30,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2016,27,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2017,23,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2018,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2019,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2020,5,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2021,54,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2022,63,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2023,34,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2024,25,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HR,Croatia,2025,23,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2004,379,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2005,374,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2006,334,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2007,372,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2008,379,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2009,321,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2010,336,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2011,365,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2012,411,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2013,364,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2014,345,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,HU,Hungary,2024,558,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2005,127,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2007,109,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2008,104,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2010,131,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2011,32,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2012,29,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2013,96,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2014,33,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2015,57,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2016,63,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2017,68,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2018,71,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2019,68,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2020,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2021,43,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2022,86,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2023,99,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2024,113,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IE,Ireland,2025,159,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2004,2002,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2005,2255,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2006,2726,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2007,1278,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2008,1059,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2009,1107,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2010,863,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2011,1029,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2012,735,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2013,806,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2014,711,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2015,621,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2016,584,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2017,653,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2018,652,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2019,668,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2020,189,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2021,347,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2022,758,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2023,736,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,IT,Italy,2024,620,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2004,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2005,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2006,22,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2007,24,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2008,22,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2009,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2010,18,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2011,21,
MIO_PKM,Millions of passenger-kilometres,INTL,International transport,LT,Lithuania,2012,24,
