unit,unit_label,geo,geo_label,period,value,flag
THS_T,Thousand tonnes,CZ,Czechia,2023,83120,
THS_T,Thousand tonnes,CZ,Czechia,2024,80408,
THS_T,Thousand tonnes,CZ,Czechia,2025,82953,
THS_T,Thousand tonnes,DE,Germany,2004,310261,
THS_T,Thousand tonnes,DE,Germany,2005,315576,
THS_T,Thousand tonnes,DE,Germany,2006,344270,
THS_T,Thousand tonnes,DE,Germany,2007,359299,
THS_T,Thousand tonnes,DE,Germany,2008,369525,
THS_T,Thousand tonnes,DE,Germany,2009,311014,
THS_T,Thousand tonnes,DE,Germany,2010,354328,
THS_T,Thousand tonnes,DE,Germany,2011,374027,
THS_T,Thousand tonnes,DE,Germany,2012,365036,
THS_T,Thousand tonnes,DE,Germany,2013,372768,
THS_T,Thousand tonnes,DE,Germany,2014,363975,
THS_T,Thousand tonnes,DE,Germany,2015,366318,
THS_T,Thousand tonnes,DE,Germany,2016,392962,
THS_T,Thousand tonnes,DE,Germany,2017,369386,
THS_T,Thousand tonnes,DE,Germany,2018,355000,
THS_T,Thousand tonnes,DE,Germany,2019,362624,
THS_T,Thousand tonnes,DE,Germany,2020,325161,
THS_T,Thousand tonnes,DE,Germany,2021,363646,
THS_T,Thousand tonnes,DE,Germany,2022,368876,
THS_T,Thousand tonnes,DE,Germany,2023,351819,
THS_T,Thousand tonnes,DE,Germany,2024,343661,
THS_T,Thousand tonnes,DE,Germany,2025,327952,
THS_T,Thousand tonnes,DK,Denmark,2004,8162,
THS_T,Thousand tonnes,DK,Denmark,2005,7706,
THS_T,Thousand tonnes,DK,Denmark,2006,7477,
THS_T,Thousand tonnes,DK,Denmark,2007,6901,
THS_T,Thousand tonnes,DK,Denmark,2008,7198,
THS_T,Thousand tonnes,DK,Denmark,2009,6163,
THS_T,Thousand tonnes,DK,Denmark,2010,8121,
THS_T,Thousand tonnes,DK,Denmark,2011,9276,
THS_T,Thousand tonnes,DK,Denmark,2012,7982,
THS_T,Thousand tonnes,DK,Denmark,2013,7956,
THS_T,Thousand tonnes,DK,Denmark,2014,8082,
THS_T,Thousand tonnes,DK,Denmark,2015,8652,
THS_T,Thousand tonnes,DK,Denmark,2016,9383,
THS_T,Thousand tonnes,DK,Denmark,2017,9314,
THS_T,Thousand tonnes,DK,Denmark,2018,9097,
THS_T,Thousand tonnes,DK,Denmark,2019,8512,
THS_T,Thousand tonnes,DK,Denmark,2020,8615,
THS_T,Thousand tonnes,DK,Denmark,2021,6936,
THS_T,Thousand tonnes,DK,Denmark,2022,7759,
THS_T,Thousand tonnes,DK,Denmark,2023,6756,
THS_T,Thousand tonnes,DK,Denmark,2024,6443,
THS_T,Thousand tonnes,EE,Estonia,2004,65647,
THS_T,Thousand tonnes,EE,Estonia,2005,68187,
THS_T,Thousand tonnes,EE,Estonia,2006,61284,
THS_T,Thousand tonnes,EE,Estonia,2007,68538,
THS_T,Thousand tonnes,EE,Estonia,2008,52752,
THS_T,Thousand tonnes,EE,Estonia,2009,45954,
THS_T,Thousand tonnes,EE,Estonia,2010,46705,
THS_T,Thousand tonnes,EE,Estonia,2011,48378,
THS_T,Thousand tonnes,EE,Estonia,2012,44725,
THS_T,Thousand tonnes,EE,Estonia,2013,43682,
THS_T,Thousand tonnes,EE,Estonia,2014,36289,
THS_T,Thousand tonnes,EE,Estonia,2015,28026,
THS_T,Thousand tonnes,EE,Estonia,2016,25364,
THS_T,Thousand tonnes,EE,Estonia,2017,27256,
THS_T,Thousand tonnes,EE,Estonia,2018,27813,
THS_T,Thousand tonnes,EE,Estonia,2019,21341,
THS_T,Thousand tonnes,EE,Estonia,2020,15801,
THS_T,Thousand tonnes,EE,Estonia,2021,23306,
THS_T,Thousand tonnes,EE,Estonia,2022,17713,
THS_T,Thousand tonnes,EE,Estonia,2023,10106,
THS_T,Thousand tonnes,EE,Estonia,2024,6792,
THS_T,Thousand tonnes,EE,Estonia,2025,6186,
THS_T,Thousand tonnes,EL,Greece,2004,2968,
THS_T,Thousand tonnes,EL,Greece,2005,3058,
THS_T,Thousand tonnes,EL,Greece,2006,3884,
THS_T,Thousand tonnes,EL,Greece,2007,4943,
THS_T,Thousand tonnes,EL,Greece,2008,4253,
THS_T,Thousand tonnes,EL,Greece,2009,3377,
THS_T,Thousand tonnes,EL,Greece,2010,3982,
THS_T,Thousand tonnes,EL,Greece,2011,2702,
THS_T,Thousand tonnes,EL,Greece,2012,2272,
THS_T,Thousand tonnes,EL,Greece,2013,1980,
THS_T,Thousand tonnes,EL,Greece,2014,2143,
THS_T,Thousand tonnes,EL,Greece,2015,1404,
THS_T,Thousand tonnes,EL,Greece,2016,1094,
THS_T,Thousand tonnes,EL,Greece,2017,1328,
THS_T,Thousand tonnes,ES,Spain,2004,30514,
THS_T,Thousand tonnes,ES,Spain,2005,29731,
THS_T,Thousand tonnes,ES,Spain,2006,29862,
THS_T,Thousand tonnes,ES,Spain,2007,29918,
THS_T,Thousand tonnes,ES,Spain,2008,26856,
THS_T,Thousand tonnes,ES,Spain,2009,21087,
THS_T,Thousand tonnes,ES,Spain,2010,21578,
THS_T,Thousand tonnes,ES,Spain,2011,23899,
THS_T,Thousand tonnes,ES,Spain,2012,24903,
THS_T,Thousand tonnes,ES,Spain,2013,24949,
THS_T,Thousand tonnes,ES,Spain,2014,28436,
THS_T,Thousand tonnes,ES,Spain,2015,28960,
THS_T,Thousand tonnes,ES,Spain,2016,26504,
THS_T,Thousand tonnes,ES,Spain,2017,27654,
THS_T,Thousand tonnes,ES,Spain,2018,27161,
THS_T,Thousand tonnes,ES,Spain,2019,26268,
THS_T,Thousand tonnes,ES,Spain,2020,22254,
THS_T,Thousand tonnes,ES,Spain,2021,24716,
THS_T,Thousand tonnes,ES,Spain,2022,24895,
THS_T,Thousand tonnes,ES,Spain,2023,23890,
THS_T,Thousand tonnes,ES,Spain,2024,21834,
THS_T,Thousand tonnes,ES,Spain,2025,22940,
THS_T,Thousand tonnes,FI,Finland,2004,42663,
THS_T,Thousand tonnes,FI,Finland,2005,40722,
THS_T,Thousand tonnes,FI,Finland,2006,43560,
THS_T,Thousand tonnes,FI,Finland,2007,40288,
THS_T,Thousand tonnes,FI,Finland,2008,41937,
THS_T,Thousand tonnes,FI,Finland,2009,32860,
THS_T,Thousand tonnes,FI,Finland,2010,35795,
THS_T,Thousand tonnes,FI,Finland,2011,34827,
THS_T,Thousand tonnes,FI,Finland,2012,35267,
THS_T,Thousand tonnes,FI,Finland,2013,36433,
THS_T,Thousand tonnes,FI,Finland,2014,37008,
THS_T,Thousand tonnes,FI,Finland,2015,33392,
THS_T,Thousand tonnes,FI,Finland,2016,36162,
THS_T,Thousand tonnes,FI,Finland,2017,38468,
THS_T,Thousand tonnes,FI,Finland,2018,40721,
THS_T,Thousand tonnes,FI,Finland,2019,38464,
THS_T,Thousand tonnes,FI,Finland,2020,38406,
THS_T,Thousand tonnes,FI,Finland,2021,40180,
THS_T,Thousand tonnes,FI,Finland,2022,31229,
THS_T,Thousand tonnes,FI,Finland,2023,27066,
THS_T,Thousand tonnes,FI,Finland,2024,26640,
THS_T,Thousand tonnes,FR,France,2004,117415,
THS_T,Thousand tonnes,FR,France,2005,107532,
THS_T,Thousand tonnes,FR,France,2006,109201,
THS_T,Thousand tonnes,FR,France,2007,111214,
THS_T,Thousand tonnes,FR,France,2008,108536,
THS_T,Thousand tonnes,FR,France,2009,86126,
THS_T,Thousand tonnes,FR,France,2010,85045,
THS_T,Thousand tonnes,FR,France,2011,91789,
THS_T,Thousand tonnes,FR,France,2012,87539,
THS_T,Thousand tonnes,FR,France,2013,92712,
THS_T,Thousand tonnes,FR,France,2014,90826,
THS_T,Thousand tonnes,FR,France,2015,102743,
THS_T,Thousand tonnes,FR,France,2016,95913,
THS_T,Thousand tonnes,FR,France,2017,97824,
THS_T,Thousand tonnes,FR,France,2018,87855,
THS_T,Thousand tonnes,FR,France,2019,90211,
THS_T,Thousand tonnes,FR,France,2020,82220,
THS_T,Thousand tonnes,FR,France,2021,93874,
THS_T,Thousand tonnes,FR,France,2022,88651,
THS_T,Thousand tonnes,FR,France,2023,75849,
THS_T,Thousand tonnes,FR,France,2024,78289,
THS_T,Thousand tonnes,FR,France,2025,80430,
THS_T,Thousand tonnes,HR,Croatia,2004,12234,
THS_T,Thousand tonnes,HR,Croatia,2005,14333,
THS_T,Thousand tonnes,HR,Croatia,2006,15395,
THS_T,Thousand tonnes,HR,Croatia,2007,15764,
THS_T,Thousand tonnes,HR,Croatia,2008,14851,
THS_T,Thousand tonnes,HR,Croatia,2009,11651,
THS_T,Thousand tonnes,HR,Croatia,2010,12203,
THS_T,Thousand tonnes,HR,Croatia,2011,11794,
THS_T,Thousand tonnes,HR,Croatia,2012,11088,
THS_T,Thousand tonnes,HR,Croatia,2013,10661,
THS_T,Thousand tonnes,HR,Croatia,2014,10390,
THS_T,Thousand tonnes,HR,Croatia,2015,9939,
THS_T,Thousand tonnes,HR,Croatia,2016,9985,
THS_T,Thousand tonnes,HR,Croatia,2017,12178,
THS_T,Thousand tonnes,HR,Croatia,2018,13444,
THS_T,Thousand tonnes,HR,Croatia,2019,14449,
THS_T,Thousand tonnes,HR,Croatia,2020,14992,
THS_T,Thousand tonnes,HR,Croatia,2021,15176,
THS_T,Thousand tonnes,HR,Croatia,2022,16257,
THS_T,Thousand tonnes,HR,Croatia,2023,15069,
THS_T,Thousand tonnes,HR,Croatia,2024,15672,
THS_T,Thousand tonnes,HR,Croatia,2025,12349,
THS_T,Thousand tonnes,HU,Hungary,2004,51726,
THS_T,Thousand tonnes,HU,Hungary,2005,50850,
THS_T,Thousand tonnes,HU,Hungary,2006,54705,
THS_T,Thousand tonnes,HU,Hungary,2007,51523,
THS_T,Thousand tonnes,HU,Hungary,2008,51543,
THS_T,Thousand tonnes,HU,Hungary,2009,42277,
THS_T,Thousand tonnes,HU,Hungary,2010,45794,
THS_T,Thousand tonnes,HU,Hungary,2011,47424,
THS_T,Thousand tonnes,HU,Hungary,2012,46884,
THS_T,Thousand tonnes,HU,Hungary,2013,49085,
THS_T,Thousand tonnes,HU,Hungary,2014,50593,
THS_T,Thousand tonnes,HU,Hungary,2015,50333,
THS_T,Thousand tonnes,HU,Hungary,2016,50047,
THS_T,Thousand tonnes,HU,Hungary,2017,52682,
THS_T,Thousand tonnes,HU,Hungary,2018,52471,
THS_T,Thousand tonnes,HU,Hungary,2019,52270,
THS_T,Thousand tonnes,HU,Hungary,2020,51892,
THS_T,Thousand tonnes,HU,Hungary,2021,51031,
THS_T,Thousand tonnes,HU,Hungary,2022,51696,
THS_T,Thousand tonnes,HU,Hungary,2023,45762,
THS_T,Thousand tonnes,HU,Hungary,2024,45708,
THS_T,Thousand tonnes,HU,Hungary,2025,39990,
THS_T,Thousand tonnes,IE,Ireland,2004,2140,
THS_T,Thousand tonnes,IE,Ireland,2005,1820,
THS_T,Thousand tonnes,IE,Ireland,2006,1245,
THS_T,Thousand tonnes,IE,Ireland,2007,825,
THS_T,Thousand tonnes,IE,Ireland,2008,717,
THS_T,Thousand tonnes,IE,Ireland,2009,631,
THS_T,Thousand tonnes,IE,Ireland,2010,568,
THS_T,Thousand tonnes,IE,Ireland,2011,611,
THS_T,Thousand tonnes,IE,Ireland,2012,567,
THS_T,Thousand tonnes,IE,Ireland,2013,589,
THS_T,Thousand tonnes,IE,Ireland,2014,578,
THS_T,Thousand tonnes,IE,Ireland,2015,540,
THS_T,Thousand tonnes,IE,Ireland,2016,581,
THS_T,Thousand tonnes,IE,Ireland,2017,546,
THS_T,Thousand tonnes,IE,Ireland,2018,516,
THS_T,Thousand tonnes,IE,Ireland,2019,346,
THS_T,Thousand tonnes,IE,Ireland,2020,449,
THS_T,Thousand tonnes,IE,Ireland,2021,415,
THS_T,Thousand tonnes,IE,Ireland,2022,419,
THS_T,Thousand tonnes,IE,Ireland,2023,344,
THS_T,Thousand tonnes,IE,Ireland,2024,221,
THS_T,Thousand tonnes,IE,Ireland,2025,137,
THS_T,Thousand tonnes,IT,Italy,2004,83533,
THS_T,Thousand tonnes,IT,Italy,2005,89755,
THS_T,Thousand tonnes,IT,Italy,2006,102169,
THS_T,Thousand tonnes,IT,Italy,2007,105314,
THS_T,Thousand tonnes,IT,Italy,2008,95810,
THS_T,Thousand tonnes,IT,Italy,2009,76336,
THS_T,Thousand tonnes,IT,Italy,2010,84435,
THS_T,Thousand tonnes,IT,Italy,2011,91811,
THS_T,Thousand tonnes,IT,Italy,2012,88505,
THS_T,Thousand tonnes,IT,Italy,2013,87960,
THS_T,Thousand tonnes,IT,Italy,2014,90862,
THS_T,Thousand tonnes,IT,Italy,2015,92273,
THS_T,Thousand tonnes,IT,Italy,2016,92949,
THS_T,Thousand tonnes,IT,Italy,2017,94287,
THS_T,Thousand tonnes,IT,Italy,2018,97197,
THS_T,Thousand tonnes,IT,Italy,2019,94295,
THS_T,Thousand tonnes,IT,Italy,2020,90529,
THS_T,Thousand tonnes,IT,Italy,2021,104213,
THS_T,Thousand tonnes,IT,Italy,2022,104542,
THS_T,Thousand tonnes,IT,Italy,2023,95865,
THS_T,Thousand tonnes,IT,Italy,2024,94604,
THS_T,Thousand tonnes,IT,Italy,2025,93269,
THS_T,Thousand tonnes,LI,Liechtenstein,2004,2284,
THS_T,Thousand tonnes,LI,Liechtenstein,2005,1844,
THS_T,Thousand tonnes,LI,Liechtenstein,2006,2031,
THS_T,Thousand tonnes,LI,Liechtenstein,2007,2003,
THS_T,Thousand tonnes,LI,Liechtenstein,2008,1843,
THS_T,Thousand tonnes,LI,Liechtenstein,2009,1160,
THS_T,Thousand tonnes,LI,Liechtenstein,2010,1214,
THS_T,Thousand tonnes,LI,Liechtenstein,2011,1172,
THS_T,Thousand tonnes,LI,Liechtenstein,2012,1168,
THS_T,Thousand tonnes,LI,Liechtenstein,2013,1037,
THS_T,Thousand tonnes,LI,Liechtenstein,2022,1216,
THS_T,Thousand tonnes,LI,Liechtenstein,2023,1062,
THS_T,Thousand tonnes,LI,Liechtenstein,2024,810,
THS_T,Thousand tonnes,LI,Liechtenstein,2025,633,
THS_T,Thousand tonnes,LT,Lithuania,2004,45555,
THS_T,Thousand tonnes,LT,Lithuania,2005,49287,
THS_T,Thousand tonnes,LT,Lithuania,2006,50225,
THS_T,Thousand tonnes,LT,Lithuania,2007,53503,
THS_T,Thousand tonnes,LT,Lithuania,2008,54970,
THS_T,Thousand tonnes,LT,Lithuania,2009,42669,
THS_T,Thousand tonnes,LT,Lithuania,2010,48061,
THS_T,Thousand tonnes,LT,Lithuania,2011,52330,
THS_T,Thousand tonnes,LT,Lithuania,2012,49377,
THS_T,Thousand tonnes,LT,Lithuania,2013,48028,
THS_T,Thousand tonnes,LT,Lithuania,2014,49000,
THS_T,Thousand tonnes,LT,Lithuania,2015,48053,
THS_T,Thousand tonnes,LT,Lithuania,2016,47651,
THS_T,Thousand tonnes,LT,Lithuania,2017,52638,
THS_T,Thousand tonnes,LT,Lithuania,2018,56776,
THS_T,Thousand tonnes,LT,Lithuania,2019,55209,
THS_T,Thousand tonnes,LT,Lithuania,2020,53430,
THS_T,Thousand tonnes,LT,Lithuania,2021,51080,
THS_T,Thousand tonnes,LT,Lithuania,2022,30977,
THS_T,Thousand tonnes,LT,Lithuania,2023,27224,
THS_T,Thousand tonnes,LT,Lithuania,2024,25658,
THS_T,Thousand tonnes,LT,Lithuania,2025,24443,
THS_T,Thousand tonnes,LU,Luxembourg,2004,15757,
THS_T,Thousand tonnes,LU,Luxembourg,2005,10739,
THS_T,Thousand tonnes,LU,Luxembourg,2006,12133,
THS_T,Thousand tonnes,LU,Luxembourg,2007,16532,
THS_T,Thousand tonnes,LU,Luxembourg,2008,8548,
THS_T,Thousand tonnes,LU,Luxembourg,2009,6446,
THS_T,Thousand tonnes,LU,Luxembourg,2010,7626,
THS_T,Thousand tonnes,LU,Luxembourg,2011,6973,
THS_T,Thousand tonnes,LU,Luxembourg,2012,5442,
THS_T,Thousand tonnes,LU,Luxembourg,2013,5098,
THS_T,Thousand tonnes,LU,Luxembourg,2014,4573,
THS_T,Thousand tonnes,LU,Luxembourg,2015,5207,
THS_T,Thousand tonnes,LU,Luxembourg,2016,4482,
THS_T,Thousand tonnes,LU,Luxembourg,2017,4406,
THS_T,Thousand tonnes,LU,Luxembourg,2018,4585,
THS_T,Thousand tonnes,LU,Luxembourg,2019,4405,
THS_T,Thousand tonnes,LU,Luxembourg,2020,7783,b
THS_T,Thousand tonnes,LU,Luxembourg,2021,8107,
THS_T,Thousand tonnes,LU,Luxembourg,2022,7453,
THS_T,Thousand tonnes,LU,Luxembourg,2023,7135,
THS_T,Thousand tonnes,LU,Luxembourg,2024,6689,
THS_T,Thousand tonnes,LU,Luxembourg,2025,7299,
THS_T,Thousand tonnes,LV,Latvia,2004,51058,
THS_T,Thousand tonnes,LV,Latvia,2005,54861,
THS_T,Thousand tonnes,LV,Latvia,2006,48731,
THS_T,Thousand tonnes,LV,Latvia,2007,52164,
THS_T,Thousand tonnes,LV,Latvia,2008,56061,
THS_T,Thousand tonnes,LV,Latvia,2009,53679,
THS_T,Thousand tonnes,LV,Latvia,2010,49164,
THS_T,Thousand tonnes,LV,Latvia,2011,59385,
THS_T,Thousand tonnes,LV,Latvia,2012,60601,
THS_T,Thousand tonnes,LV,Latvia,2013,55831,
THS_T,Thousand tonnes,LV,Latvia,2014,57039,
THS_T,Thousand tonnes,LV,Latvia,2015,55645,
THS_T,Thousand tonnes,LV,Latvia,2016,47819,
THS_T,Thousand tonnes,LV,Latvia,2017,43785,
THS_T,Thousand tonnes,LV,Latvia,2018,49260,
THS_T,Thousand tonnes,LV,Latvia,2019,41490,
THS_T,Thousand tonnes,LV,Latvia,2020,24056,
THS_T,Thousand tonnes,LV,Latvia,2021,21772,
THS_T,Thousand tonnes,LV,Latvia,2022,21305,
THS_T,Thousand tonnes,LV,Latvia,2023,15446,
THS_T,Thousand tonnes,LV,Latvia,2024,11095,
THS_T,Thousand tonnes,ME,Montenegro,2013,1050,
THS_T,Thousand tonnes,ME,Montenegro,2014,903,
THS_T,Thousand tonnes,ME,Montenegro,2015,987,
THS_T,Thousand tonnes,ME,Montenegro,2016,1395,
THS_T,Thousand tonnes,ME,Montenegro,2017,1603,
THS_T,Thousand tonnes,ME,Montenegro,2018,966,
THS_T,Thousand tonnes,ME,Montenegro,2019,1131,
THS_T,Thousand tonnes,ME,Montenegro,2020,1154,
THS_T,Thousand tonnes,ME,Montenegro,2022,1346,
THS_T,Thousand tonnes,ME,Montenegro,2023,1113,
THS_T,Thousand tonnes,ME,Montenegro,2024,1001,
THS_T,Thousand tonnes,MK,North Macedonia,2009,2929,
THS_T,Thousand tonnes,MK,North Macedonia,2010,3097,
THS_T,Thousand tonnes,MK,North Macedonia,2011,2770,
THS_T,Thousand tonnes,MK,North Macedonia,2012,2539,
THS_T,Thousand tonnes,MK,North Macedonia,2013,2283,
THS_T,Thousand tonnes,MK,North Macedonia,2014,2377,
THS_T,Thousand tonnes,MK,North Macedonia,2015,1566,
THS_T,Thousand tonnes,MK,North Macedonia,2016,1358,
THS_T,Thousand tonnes,MK,North Macedonia,2017,1558,
THS_T,Thousand tonnes,MK,North Macedonia,2018,1679,
THS_T,Thousand tonnes,MK,North Macedonia,2019,1839,
THS_T,Thousand tonnes,MK,North Macedonia,2020,1765,
THS_T,Thousand tonnes,MK,North Macedonia,2021,1963,
THS_T,Thousand tonnes,MK,North Macedonia,2022,1418,
THS_T,Thousand tonnes,MK,North Macedonia,2023,817,
THS_T,Thousand tonnes,MK,North Macedonia,2024,858,
THS_T,Thousand tonnes,MK,North Macedonia,2025,791,
THS_T,Thousand tonnes,NL,Netherlands,2004,33709,
THS_T,Thousand tonnes,NL,Netherlands,2005,35009,
THS_T,Thousand tonnes,NL,Netherlands,2006,37267,
THS_T,Thousand tonnes,NL,Netherlands,2007,40700,
THS_T,Thousand tonnes,NL,Netherlands,2008,40569,
THS_T,Thousand tonnes,NL,Netherlands,2009,33594,
THS_T,Thousand tonnes,NL,Netherlands,2010,35536,
THS_T,Thousand tonnes,NL,Netherlands,2011,39174,
THS_T,Thousand tonnes,NL,Netherlands,2012,37627,
THS_T,Thousand tonnes,NL,Netherlands,2013,38927,
THS_T,Thousand tonnes,NL,Netherlands,2014,39367,
THS_T,Thousand tonnes,NL,Netherlands,2015,41721,
THS_T,Thousand tonnes,NL,Netherlands,2016,42615,
THS_T,Thousand tonnes,NL,Netherlands,2017,42079,
THS_T,Thousand tonnes,NL,Netherlands,2018,41834,
THS_T,Thousand tonnes,NL,Netherlands,2019,42654,
THS_T,Thousand tonnes,NL,Netherlands,2020,40017,
THS_T,Thousand tonnes,NL,Netherlands,2021,42621,
THS_T,Thousand tonnes,NL,Netherlands,2022,44469,
THS_T,Thousand tonnes,NL,Netherlands,2023,39340,
THS_T,Thousand tonnes,NL,Netherlands,2024,38548,
THS_T,Thousand tonnes,NL,Netherlands,2025,36894,
THS_T,Thousand tonnes,NO,Norway,2004,23168,
THS_T,Thousand tonnes,NO,Norway,2005,25162,
THS_T,Thousand tonnes,NO,Norway,2006,24802,
THS_T,Thousand tonnes,NO,Norway,2007,25131,
THS_T,Thousand tonnes,NO,Norway,2008,24787,
THS_T,Thousand tonnes,NO,Norway,2009,22961,
THS_T,Thousand tonnes,NO,Norway,2010,27229,
THS_T,Thousand tonnes,NO,Norway,2011,28305,
THS_T,Thousand tonnes,NO,Norway,2012,30273,
THS_T,Thousand tonnes,NO,Norway,2013,31429,
THS_T,Thousand tonnes,NO,Norway,2014,33393,
THS_T,Thousand tonnes,NO,Norway,2015,31585,
THS_T,Thousand tonnes,NO,Norway,2016,33260,
THS_T,Thousand tonnes,NO,Norway,2017,34974,
THS_T,Thousand tonnes,NO,Norway,2018,34981,
THS_T,Thousand tonnes,NO,Norway,2019,34563,
THS_T,Thousand tonnes,NO,Norway,2020,36822,
THS_T,Thousand tonnes,NO,Norway,2021,37550,
THS_T,Thousand tonnes,NO,Norway,2022,33496,
THS_T,Thousand tonnes,NO,Norway,2023,32235,
THS_T,Thousand tonnes,NO,Norway,2024,29931,
THS_T,Thousand tonnes,NO,Norway,2025,33495,
THS_T,Thousand tonnes,PL,Poland,2004,282919,
THS_T,Thousand tonnes,PL,Poland,2005,269553,
THS_T,Thousand tonnes,PL,Poland,2006,291394,
THS_T,Thousand tonnes,PL,Poland,2007,245307,
THS_T,Thousand tonnes,PL,Poland,2008,248860,
THS_T,Thousand tonnes,PL,Poland,2009,200819,
THS_T,Thousand tonnes,PL,Poland,2010,216767,
THS_T,Thousand tonnes,PL,Poland,2011,248606,
THS_T,Thousand tonnes,PL,Poland,2012,230878,
THS_T,Thousand tonnes,PL,Poland,2013,232596,
THS_T,Thousand tonnes,PL,Poland,2014,227820,
THS_T,Thousand tonnes,PL,Poland,2015,224320,
THS_T,Thousand tonnes,PL,Poland,2016,222523,
THS_T,Thousand tonnes,PL,Poland,2017,239501,
THS_T,Thousand tonnes,PL,Poland,2018,249260,
THS_T,Thousand tonnes,PL,Poland,2019,233744,
THS_T,Thousand tonnes,PL,Poland,2020,218381,
THS_T,Thousand tonnes,PL,Poland,2021,237915,
THS_T,Thousand tonnes,PL,Poland,2022,237587,
THS_T,Thousand tonnes,PL,Poland,2023,229935,
THS_T,Thousand tonnes,PL,Poland,2024,222725,
THS_T,Thousand tonnes,PL,Poland,2025,216486,
THS_T,Thousand tonnes,PT,Portugal,2004,9559,
THS_T,Thousand tonnes,PT,Portugal,2005,9587,
THS_T,Thousand tonnes,PT,Portugal,2006,9775,
THS_T,Thousand tonnes,PT,Portugal,2007,10556,
THS_T,Thousand tonnes,PT,Portugal,2008,10426,
THS_T,Thousand tonnes,PT,Portugal,2009,8947,
THS_T,Thousand tonnes,PT,Portugal,2010,10094,
THS_T,Thousand tonnes,PT,Portugal,2011,9975,
THS_T,Thousand tonnes,PT,Portugal,2012,9701,
THS_T,Thousand tonnes,PT,Portugal,2013,9291,
THS_T,Thousand tonnes,PT,Portugal,2014,10276,
THS_T,Thousand tonnes,PT,Portugal,2015,11108,
THS_T,Thousand tonnes,PT,Portugal,2016,10259,
THS_T,Thousand tonnes,PT,Portugal,2017,10453,
THS_T,Thousand tonnes,PT,Portugal,2018,10221,
THS_T,Thousand tonnes,PT,Portugal,2019,9365,
THS_T,Thousand tonnes,PT,Portugal,2020,8426,
THS_T,Thousand tonnes,PT,Portugal,2021,9057,
THS_T,Thousand tonnes,PT,Portugal,2022,8366,
THS_T,Thousand tonnes,PT,Portugal,2023,8555,
THS_T,Thousand tonnes,PT,Portugal,2024,7858,
THS_T,Thousand tonnes,PT,Portugal,2025,8485,
THS_T,Thousand tonnes,RO,Romania,2004,72738,
THS_T,Thousand tonnes,RO,Romania,2005,69176,
THS_T,Thousand tonnes,RO,Romania,2006,68312,
THS_T,Thousand tonnes,RO,Romania,2007,68772,
THS_T,Thousand tonnes,RO,Romania,2008,66711,
THS_T,Thousand tonnes,RO,Romania,2009,50595,
THS_T,Thousand tonnes,RO,Romania,2010,52932,
THS_T,Thousand tonnes,RO,Romania,2011,60723,
THS_T,Thousand tonnes,RO,Romania,2012,55755,
THS_T,Thousand tonnes,RO,Romania,2013,50348,
THS_T,Thousand tonnes,RO,Romania,2014,50739,
THS_T,Thousand tonnes,RO,Romania,2015,55306,
THS_T,Thousand tonnes,RO,Romania,2016,52618,
THS_T,Thousand tonnes,RO,Romania,2017,56083,
THS_T,Thousand tonnes,RO,Romania,2018,55429,
THS_T,Thousand tonnes,RO,Romania,2019,58808,
THS_T,Thousand tonnes,RO,Romania,2020,49670,
THS_T,Thousand tonnes,RO,Romania,2021,57424,
THS_T,Thousand tonnes,RO,Romania,2022,55188,
THS_T,Thousand tonnes,RO,Romania,2023,48867,
THS_T,Thousand tonnes,RO,Romania,2024,43025,
THS_T,Thousand tonnes,RO,Romania,2025,40555,
THS_T,Thousand tonnes,SE,Sweden,2004,60157,
THS_T,Thousand tonnes,SE,Sweden,2005,63198,
THS_T,Thousand tonnes,SE,Sweden,2006,64944,
THS_T,Thousand tonnes,SE,Sweden,2007,67809,
THS_T,Thousand tonnes,SE,Sweden,2008,65632,
THS_T,Thousand tonnes,SE,Sweden,2009,56466,
THS_T,Thousand tonnes,SE,Sweden,2010,68329,
THS_T,Thousand tonnes,SE,Sweden,2011,67907,
THS_T,Thousand tonnes,SE,Sweden,2012,65789,
THS_T,Thousand tonnes,SE,Sweden,2013,67047,
THS_T,Thousand tonnes,SE,Sweden,2014,68035,
THS_T,Thousand tonnes,SE,Sweden,2015,64999,
THS_T,Thousand tonnes,SE,Sweden,2016,67479,
THS_T,Thousand tonnes,SE,Sweden,2017,69350,
THS_T,Thousand tonnes,SE,Sweden,2018,69123,
THS_T,Thousand tonnes,SE,Sweden,2019,68220,
THS_T,Thousand tonnes,SE,Sweden,2020,69805,
THS_T,Thousand tonnes,SE,Sweden,2021,72458,
THS_T,Thousand tonnes,SE,Sweden,2022,70942,
THS_T,Thousand tonnes,SE,Sweden,2023,68293,
THS_T,Thousand tonnes,SE,Sweden,2024,65906,
THS_T,Thousand tonnes,SE,Sweden,2025,70140,
THS_T,Thousand tonnes,SI,Slovenia,2004,16193,
THS_T,Thousand tonnes,SI,Slovenia,2005,16344,
THS_T,Thousand tonnes,SI,Slovenia,2006,17052,
THS_T,Thousand tonnes,SI,Slovenia,2007,17575,
THS_T,Thousand tonnes,SI,Slovenia,2008,17271,
THS_T,Thousand tonnes,SI,Slovenia,2009,13774,
THS_T,Thousand tonnes,SI,Slovenia,2010,16234,
THS_T,Thousand tonnes,SI,Slovenia,2011,17024,
THS_T,Thousand tonnes,SI,Slovenia,2012,15828,
THS_T,Thousand tonnes,SI,Slovenia,2013,17156,
