tra_infr,tra_infr_label,gaugert,gaugert_label,geo,geo_label,period,value,flag
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1992,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1993,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1994,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1995,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1996,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1997,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1998,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,1999,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2000,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AL,Albania,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1992,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1993,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1994,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1995,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1996,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1997,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1998,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,1999,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2000,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2001,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2002,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,AT,Austria,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1992,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1993,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1994,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1995,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1996,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1997,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1998,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,1999,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2000,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2001,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2002,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BA,Bosnia and Herzegovina,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,1962,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BE,Belgium,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,BG,Bulgaria,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1990,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1991,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1992,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1993,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1994,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1995,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1996,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1997,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1998,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,1999,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2000,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2001,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2002,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2003,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2004,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2005,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2006,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2007,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2008,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2009,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2010,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2011,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2012,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2013,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2014,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2015,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2016,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2017,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2018,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2019,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2021,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2022,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2023,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CH,Switzerland,2024,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1992,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1993,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1994,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1995,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1996,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1997,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1998,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,1999,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2000,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2001,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2002,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,CZ,Czechia,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,1962,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2001,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2002,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2003,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2006,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2007,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2008,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2009,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2011,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2012,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2013,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2014,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2016,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2019,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DE,Germany,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1990,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1991,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1992,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1993,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1994,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1995,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1996,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1997,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1998,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,1999,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2000,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2001,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2002,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2003,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2004,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2005,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2006,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2007,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2008,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2009,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2010,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2011,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2012,0,i
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2022,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2023,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,DK,Denmark,2024,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1990,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1991,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1992,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1993,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1994,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1995,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1996,131.8,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1997,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1998,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,1999,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2000,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2001,131,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2002,131,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2003,131,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2004,130,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2005,131,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2006,131,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2007,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2008,130,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2009,130,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2010,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2011,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2012,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2013,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2014,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2015,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2016,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2017,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2018,132,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2019,138,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2020,138,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2021,225,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2022,140,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2023,140,
RL_ELC,Electrified railway lines,LRG,Large gauge,EE,Estonia,2024,140,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1990,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1991,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1992,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1993,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1994,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1995,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1996,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1997,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1998,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,1999,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2000,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2001,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2002,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2003,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2004,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2005,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2006,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2007,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2008,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2009,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2010,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2011,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2012,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2013,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2014,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2015,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2016,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2017,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2018,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2019,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2020,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2021,0,
RL_ELC,Electrified railway lines,LRG,Large gauge,EL,Greece,2022,0,
